reg_type,addr,descrip
F32,639,Gas Standard Volume Low Flow Cutoff
,640,
F32,641,Electronics Maximum Recorded Temperature (Resetable)
,642,"Gen5: Core(not xmtr) Temperature,  resetable"
F32,643,Electronics Minimum Recorded Temperature (Resetable)
,644,"Gen5: Core(not xmtr) Temperature,  resetable"
F32,645,Electronics Average Recorded Temperature (Resetable)
,646,"Gen5: Core(not xmtr) Temperature,  resetable"
U16,647,Wire (cable) RTD Resistance (ohms)
U16,648,
U16,649,On-Board Thermistor Resistance (ohms)
U16,650,
U16,651,Case/Meter RTD Resistance (ohms)
U16,652,
F32,653,Line RTD Resistance (ohms)
,654,
U16,655,Raw A/D Chan 1 (FET off) 
U16,656,
U16,657,Raw A/D Chan 2 (FET off) 
U16,658,
U16,659,Raw A/D Chan 3 (FET off)
U16,660,
U16,661,Raw A/D Chan 4 (FET off)
U16,662,
U16,663,Raw A/D Chan 5 (FET off)
U16,664,
U16,665,Raw A/D Chan 1 (FET on)
U16,666,
U16,667,Raw A/D Chan 2 (FET on)
U16,668,
U16,669,Raw A/D Chan 3 (FET on)
U16,670,
U16,671,Raw A/D Chan 4 (FET on)
U16,672,
U16,673,Raw A/D Chan 5 (FET on)
U16,674,
U16,675,Core Power Cycle Count (Set to 0 on master reset) 
U16,676,Core EEPROM Configuration “A” Copy Bad on power-up (Count) (Set to 0 on master reset)
U16,677,Core EEPROM Power-Down “A” Copy Bad on power-up (Count) (Set to 0 on master reset)
U16,678,Core Power On Time (Set to 0 on master reset)  (units of 2 hours)
U16,679,Core Count of ungraceful powerdowns (without going through PDI)
U16,680,Transmitter Power Cycle Count
U16,681,T-Series: K3
U16,682,
U16,683,T-Series: Flow tgco (FTG)
U16,684,
U16,685,T-Series: Flow fqco (FFQ)
U16,686,
,687,T-Series: D3
,688,
,689,T-Series: D4
,690,
,691,T-Series: Dens tgco  (DTG)
,692,
,693,T-Series: Dens fqco1 (DFQ1)
,694,
,695,T-Series: Dens fqco2 (DFQ2)
,696,
,697,T-Series: K4
,698,
,699,"(Enumerated) Floating Point Byte Ordering Type for Modbus “F” Registers
for 5700, applies to RS-485 User port or Modbus TCP.; SP = 3-4-1-2 "
,700,"Additional Delay to Modbus Response (0-255).  Units: 200uS for 38,400 baud; 400uS/19.2; 800uS/9600; 1.6mS/4800; 3.2mS/2400; 6.4mS/1200"
,701,"Active Calculation Curve (a=0,1,2,3,4,5) For SGM not applicable when calibrated for SG or MW for version 2.0 and greater."
,702,Requested Enhanced Density Mode (See codes table in back)
,703,Undefined
,704,Undefined
,705,"Curve Configuration Index ( n =0,1,2,3,4,5)"
,706,"Curven Temperature Isotherm Index ( x =0,1,2,3,4,5)"
,707,"Curven Concentration Index ( y =0,1,2,3,4,5)"
,708,Undefined
,709,Curven (5x5) Temperature Isothermx Value (x-axis)
,710,
,711,"Curven (5x5) Density @ Temp. IsothermX, ConcentrationY"
,712,
,713,"Curven (5x5) Coeff @ Temperature IsothermX, ConcentrationY"
,714,
,715,Curven (5x5) ConcentrationY  Value (Label for y-axis)
,716,
,717,Curven (5x1) Density at ConcentrationY (at Ref Temp)
,718,
,719,Curven (5x1) Coeff at ConcentrationY (at Ref Temp)
,720,
,721,Curven (5x1) ConcentrationY  Value (y-axis)
,722,
,723,Curven Reference Temperature
,724,
,725,Curven SG Water Reference Temperature
,726,
,727,Curven SG Water Reference Density
,728,
,729,Curven Slope Trim
,730,
,731,Curven Offset Trim
,732,
,733,Curven Extrapolation Alarm Limit:  %
,734,
,735,Curven Name of Curve
,736,
,737,
,738,
,739,
,740,
,741,"Curven Using Coeffs Direct (1=Yes, 0=No) 
Note: RO for series 3000 and Gen5 with value=0"
,742,"Maximum Fit Order for 5x5 curve (order=2,3,4,5)"
,743,Undefined
,744,Undefined
,745,Undefined
,746,Undefined
,747,"Curven Curve Fit Result (0=Good, 1=Poor, 2=Failed, 3=Empty)"
,748,Curven Concentration Units Code
,749,Curven Curve Fit Expected Accuracy
,750,
U16,751,Curven Concentration Units
U16,752,
U16,753,
U16,754,
U16,755,IS400 Density Threshold
U16,756,
U16,757,IS400 Gas Drive Target (mV/Hz)
U16,758,
U16,759,IS400 Liq Drive Target (mV/Hz)
U16,760,
U16,761,IS400 Gas Fixed PGA  (% of ADC input)
U16,762,
U16,763,IS400 Liq Fixed PGA  (% of ADC input)
U16,764,
U16,765,IS400 Gas Min Drive Current ( Units of 72 uA)
U16,766,
U16,767,IS400 Liq Min Drive Current ( Units of 72 uA)
U16,768,
U16,769,Pre-Demodulation Frequency
U16,770,
U16,771,"Log of K1, in ADI float format"
U16,772,
U16,773,"Log of FCF, in ADI float format"
U16,774,
U16,775,"Sensor Type Text, Packed ASCII"
U16,776,
U16,777,
U16,778,Category
U16,779,"Log of K1, in ADI float format"
U16,780,
U16,781,"Log of FCF, in ADI float format"
U16,782,
,783,"Sensor Type Text, Packed ASCII"
,784,
,785,
,786,Category
,787,Must be 0
,788,
,789,The first register (594) holds a series of flags which
,790,define specific data and/or algorithms for the sensor.
,791,"Some flags have associated data, and the presence of"
,792,these flags determine what data (or parameter(s))
,793,follows in registers (595-606).
,794,"If a flag isn’t set, then the default listed is used."
,795,
,796,Parameters are stored in single precision 2185 DSP
,797,"Format (IEEE format in 80x), mantissa in the first"
,798,"register, exponent in the second."
,799,
,800,
,801,NV Sensor Table Index
,802,NV Sensor Table Revision (xx.x format)
,803,“New” Log of  K1  (Indexed to 577)
,804,
,805,“New” Log of FCF  (Indexed to 577)
,806,
,807,“New” Sensor Type Text ASCII
,808,(Indexed to 577)
,809,
,810,
,811,“New” Sensor Slot Number (Indexed to 577)
,812,“New” Sensor Category (Indexed to 577)
,813,Not used
,814,Slot Override ( 0xFFFF = No Override )
,815,NV Category Type Index
,816,
,817,
,818,The first registers (593/4) holds a series of flags which
,819,define specific data and/or algorithms for the sensor. 
,820,"Some flags have associated data, and the presence of "
,821,these flags determine what data (or parameter(s)) 
,822,follows in registers (595-606).
,823,"If a flag isn’t set, then the default listed is used."
,824,
,825,All registers in this section are indexed to 592
,826,
,827,
,828,
,829,
,830,Pre-Demodulation Frequency
,831,(meaningless on pegasus products)
,832,"Discrete Event Index  ( x = 0, 1, 2, 3, 4 )"
,833,Discrete Event x Action [2D Array in Neptune]
,834,0 = Greater than set-point A (process value > A)
,835,1 = Less than set-point A (process value < A)
,836,2 = In Range (A < process value < B)
,837,3 = Out of Range (process value < A or proc value > B)
,838,Discrete Event x Set-point A [2D Array in Neptune]
,839,
,840,Discrete Event x Set-point B [2D Array in Neptune]
,841,
,842,Discrete Event x Process Variable Code [2D Array in Neptune]
,843,"Bit 0 = Discrete Event 1 Status (1=on, 0=off) [Array in Neptune]"
,844,Bit 1 = Discrete Event 2 Status
,845,Bit 2 = Discrete Event 3 Status
,846,Bit 3 = Discrete Event 4 Status
U16,847,Bit 4 = Discrete Event 5 Status
,848,Bits 5 – 15 = Undefined
,911,MVD TBR Threshold (units of %)   Gen5 - Writes APM DGT Override
U16,912,X---TMR Lite (ETO 18922/800):  TMR Threshold (%)
U16,912,MVD TBR Timeout (seconds)  Gen5 - TMR Pre-Event Time (sec)
U16,912,X---TMR Lite (ETO 18922/800):  TMR Pre-Event Time (sec)
F32,913,MVD TBR LMV Sample Pos. (# of samples)   Gen5 - TMR Post Event Time (sec)
F32,913,X---TMR Lite (ETO 18922/800):  TMR Post-Event Time (sec)
F32,913,Sensor override line name (packed ASCII)
,914,
,914,
,914,Value of Error/Status (equivalent to register 433) 
F32,915,Value of Error/Status (equivalent to register 434)
F32,915,Undefined
F32,915,MVD TBR Control
,916,"  Bit 0:  Initial Action:  0=Hold Value,  1=Set TBR Active Status Only"
,916,"  Bit 1:  Timeout Action:  0=Show Actual Values,  1=Alarm (See Bit 5)"
,916,"  Bit 2:  Drive Averaging  0=1 second,  1=4 seconds"
F32,917,"  Bit 3:  Affects Flow:  0=Yes,  1=No"
F32,917,"  Bit 4:  Affects Density: 0=Yes,  1=No"
F32,917,"  Bit 5:  Timeout Alarm Type:  0=Slug Flow, 1=Dens OOL"
,918,"  Bit 6: Timeout: 0=Disabled,  1=Enabled (Duration is reg 619)"
,918,  Bit 7: TMR Lite (ETO 18922/800)
,918,Meter Fingerprint in SI (0) or English (1) units
F32,919,Meter Fingerprint Transmitter Variable Index
F32,919,Fingerprint Type
U16,919,"(Current=0, Factory=1, Installation=2, Last Zero=3)"
,920,Undefined
,920,"Transmitter Variable, Instantaneous"
,920,(only valid for Current print)
F32,921,"Transmitter Variable, Average (1-min rolling)"
F32,921,
,921,"Transmitter Variable, Std Dev (1-min rolling)"
,922,
,922,"Transmitter Variable, Maximum"
,922,(since last statistics reset)
F32,923,"Transmitter Variable, Minimum"
F32,923,(since last statistics reset)
U16,923,Value of Fixed Mass Flow (g/s)
,924,
,924,Value of Fixed Density (g/cc)
,924,
F32,925,Value of Fixed Line Temperature (deg C)
F32,925,
,925,Value of Fixed Meter Temperature (deg C)
,926,
,926,Value of Error/Status (equivalent to register 419)
,926,Value of Error/Status (equivalent to register 420)
F32,927,Value of Error/Status (equivalent to register 421)
F32,927,Value of Error/Status (equivalent to register 422)
,928,Value of Error/Status (equivalent to register 423)
,928,Value of Error/Status (equivalent to register 424)
U16,929,Value of Fixed Drive Gain (percent)
U16,929,
U16,930,Slot 0 Configuration Index
,931,Slot 1 Configuration Index
,932,Slot 2 Configuration Index
,933,Slot 3 Configuration Index
,934,Slot 4 Configuration Index
,935,Slot 5 Configuration Index
,936,Slot 6 Configuration Index
,937,Slot 7 Configuration Index
,938,Slot 8 Configuration Index
,939,Slot 9 Configuration Index
,940,Slot 10 Configuration Index
,941,Slot 11 Configuration Index
,942,Slot 12 Configuration Index
,943,Slot 13 Configuration Index
,944,Slot 14 Configuration Index
,945,Slot 15 Configuration Index
,946,Slot 16 Configuration Index
U16,947,Slot 17 Configuration Index
U16,948,Slot 18 Configuration Index
U16,949,Slot 19 Configuration Index
,950,Slot 20 Configuration Index
,951,Slot 21 Configuration Index
,952,Slot 22 Configuration Index
,953,Slot 23 Configuration Index
,954,Slot 24 Configuration Index
,955,Slot 25 Configuration Index
,956,Slot 26 Configuration Index
,957,Slot 27 Configuration Index
,958,Slot 28 Configuration Index
,959,Slot 29 Configuration Index
,960,Slot 30 Configuration Index
,961,Slot 31 Configuration Index
,962,Slot 0 Configuration
F32,963,
,964,Slot 1 Configuration
F32,965,
,966,Slot 2 Configuration
F32,967,
,968,Slot 3 Configuration
F32,969,
,970,Slot 4 Configuration
F32,971,
,972,Slot 5 Configuration
F32,973,
,974,Slot 6 Configuration
F32,975,
,976,Slot 7 Configuration
F32,977,
,978,Slot 8 Configuration
F32,979,
,980,Slot 9 Configuration
F32,981,
,982,Slot 10 Configuration
F32,983,
,984,Slot 11 Configuration
F32,985,
,986,Slot 12 Configuration
F32,987,
,988,Slot 13 Configuration
U32,989,
,990,Slot 14 Configuration
F32,991,
,992,Slot 15 Configuration
F32,993,
,994,Slot 16 Configuration
F32,995,
,996,Slot 17 Configuration
F32,997,
,998,Slot 18 Configuration
U16,999,
U16,1000,Slot 19 Configuration
F32,1001,
,1002,Slot 20 Configuration
F32,1003,
,1004,Slot 21 Configuration
F32,1005,
,1006,Slot 22 Configuration
F32,1007,
,1008,Slot 23 Configuration
F32,1009,
,1010,Slot 24 Configuration
,1011,
,1012,Slot 25 Configuration
F32,1013,
,1014,Slot 26 Configuration
,1015,
,1016,Slot 27 Configuration
F32,1017,
,1018,Slot 28 Configuration
,1019,
,1020,Slot 29 Configuration
F32,1021,
,1022,Slot 30 Configuration
F32,1023,
,1024,Slot 31 Configuration
F32,1025,
,1026,Slot 0 Transmitter Variable Index
F32,1027,Slot 1 Transmitter Variable Index
,1028,Slot 2 Transmitter Variable Index
F32,1029,Slot 3 Transmitter Variable Index
,1030,Slot 4 Transmitter Variable Index
U16,1031,Slot 5 Transmitter Variable Index
,1032,Slot 6 Transmitter Variable Index
U16,1033,Slot 7 Transmitter Variable Index
U16,1034,Slot 8 Transmitter Variable Index
F32,1035,Slot 9 Transmitter Variable Index
,1036,Slot 10 Transmitter Variable Index
F32,1037,Slot 11 Transmitter Variable Index
,1038,Slot 12 Transmitter Variable Index
F32,1039,Slot 13 Transmitter Variable Index
,1040,Slot 14 Transmitter Variable Index
F32,1041,Slot 15 Transmitter Variable Index
,1042,Slot 16 Transmitter Variable Index
F32,1043,Slot 17 Transmitter Variable Index
,1044,Slot 18 Transmitter Variable Index
F32,1045,Slot 19 Transmitter Variable Index
,1046,Slot 20 Transmitter Variable Index
U16,1047,Slot 21 Transmitter Variable Index
,1048,Slot 22 Transmitter Variable Index
F32,1049,Slot 23 Transmitter Variable Index
,1050,Slot 24 Transmitter Variable Index
U16,1051,Slot 25 Transmitter Variable Index
U16,1052,Slot 26 Transmitter Variable Index
F32,1053,Slot 27 Transmitter Variable Index
,1054,Slot 28 Transmitter Variable Index
U32,1055,Slot 29 Transmitter Variable Index
,1056,Slot 30 Transmitter Variable Index
F32,1057,Slot 31 Transmitter Variable Index
,1058,Slot 0 Transmitter Variable
,1059,
U16,1060,Slot 1 Transmitter Variable
F32,1061,
,1062,Slot 2 Transmitter Variable
F32,1063,
,1064,Slot 3 Transmitter Variable
F32,1065,
,1066,Slot 4 Transmitter Variable
F32,1067,
,1068,Slot 5 Transmitter Variable
U16,1069,
U16,1069,Slot 6 Transmitter Variable
U16,1070,
F32,1071,Slot 7 Transmitter Variable
F32,1071,
,1072,Slot 8 Transmitter Variable
,1072,
F32,1073,Slot 9 Transmitter Variable
,1074,
F32,1075,Slot 10 Transmitter Variable
,1076,
F32,1077,Slot 11 Transmitter Variable
,1078,
F32,1079,Slot 12 Transmitter Variable
F32,1079,
,1080,Slot 13 Transmitter Variable
,1080,
F32,1081,Slot 14 Transmitter Variable
,1082,
U16,1083,Slot 15 Transmitter Variable
U16,1083,
U16,1084,Slot 16 Transmitter Variable
U16,1085,
U16,1086,Slot 17 Transmitter Variable
U16,1087,
U16,1088,Slot 18 Transmitter Variable
U16,1089,
U16,1090,Slot 19 Transmitter Variable
U16,1091,
U16,1092,Slot 20 Transmitter Variable
U16,1093,
U16,1094,Slot 21 Transmitter Variable
F32,1095,
,1096,Slot 22 Transmitter Variable
F32,1097,
,1098,Slot 23 Transmitter Variable
F32,1099,
,1100,Slot 24 Transmitter Variable
F32,1101,
,1102,Slot 25 Transmitter Variable
F32,1103,
,1104,Slot 26 Transmitter Variable
F32,1105,
,1106,Slot 27 Transmitter Variable
U16,1107,
U16,1108,Slot 28 Transmitter Variable
F32,1109,
,1110,Slot 29 Transmitter Variable
F32,1111,
,1112,Slot 30 Transmitter Variable
U16,1113,
U16,1114,Slot 31 Transmitter Variable
U16,1115,
U16,1116,Direct Memory Access Index
U16,1117,"Direct Memory Access, Index+0 … Index+63 "
U16,1118,
U16,1119,
U16,1120,TV# (defines following parameters)
U16,1121,[TV #] Upper Sensor Limit
U16,1122,
U16,1123,[TV #] Lower Sensor Limit
U16,1124,
U16,1125,[TV #] Minimum Span
U16,1126,
U16,1127,[TV #] Assignability
U16,1128,  Bit #0 – Feature Enabled
U16,1129,  Bit #1 – mA
U16,1130,  Bit #2 – Frequency
U16,1131,  Bit #3 – LDO/LOI/PPI
U16,1132,  Bit #4 – DO
U16,1133,[TV #] Associated Text (Packed ASCII)
U16,1134,
U16,1135,
U16,1136,[TV #] Unit Code
U16,1137,Undefined
U16,1138,Undefined
U16,1139,Undefined
A8,1140,Sensor Category Type Code
,1141,"(0=NVM Override, 1=D600, 2=R200, 3=Tseries, 4=DEFHR, 5=IS400, 6=F300, 7=Brooks, 8=Large CMF Meters)"
,1142,Drive “P” Value
,1143,
U16,1144,Drive “I” Value
U16,1145,
U16,1146,Nominal Tube Drive Target (mV/Hz)
U16,1147,
U16,1148,Fixed PGA Level (% of ADC input)
U16,1149,
U16,1150,Min Drive Level (Units of 72 uA)
U16,1151,
U16,1152,Drive Threshold Level (Units of mA)
U16,1153,
U16,1154,Denscal Flow Rate Limit (Units of uS)
U16,1155,
U16,1156,Gas Density Flow Compensation Factor (Multiplier)
U16,1157,
U16,1158,"K1/FCF Resolver Likelyhood (%, >80% is “good”)"
F32,1159,"Sensor Category Type Code(Obsolete)
 (1=Small R,F,H;  2=Large R,F,H; 3=Small T; 4=Generic Curved Tube;  5=IS400;  6=F300;  8=Large Elite; 9=DL050; 10=Large T; 11=Small DEFHR;  12-16 = Field Programmable)"
,1160,Drive “P” Value
U16,1161,
U16,1162,Drive “I” Value
U16,1163,
U16,1164,Nominal Tube Drive Target (mV/Hz)
U16,1165,
U16,1166,Unused
U16,1167,
U16,1168,Special A33 Threshold Level
U16,1169,
U16,1170,Drive Overshoot Value
U16,1171,
U16,1172,Denscal Flow Rate Limit (Units of uS)
U16,1173,
U16,1174,Gas Density Flow Compensation Factor (Multiplier)
U16,1175,
U16,1176,"K1/FCF Resolver Likelyhood (%, >80% is “good”)"
U16,1177,TV Index #
U16,1178,[TV Index # + 0] Current Value
U16,1179,
U16,1180,[TV Index # + 1] Current Value
U16,1181,
U16,1182,[TV Index # + 2] Current Value
U16,1183,
U16,1184,[TV Index # + 3] Current Value
U16,1185,
U16,1186,[TV Index # + 4] Current Value
U24,1187,
,1188,[TV Index # + 5] Current Value
F32,1189,
,1190,[TV Index # + 6] Current Value
F32,1191,
,1192,[TV Index # + 7] Current Value
F32,1193,
,1194,Modbus Map Address ( per this document less 1 )
F32,1195,[MMA] MMA Rule Set
,1196,[MMA] Info –
U16,1197,"  Bit  #6..#0  <Internal> Length of Data Item, # of 16 bit words"
U16,1198,"  Bit  #7, Data Item is Automatically incremented to (see #962)"
U16,1199,  Bit  #10..#8  Type:
U16,1200,        PACKED          0x0000
U32,1201,        INT1/UINT1      0x0100
,1202,        INT2/UINT2      0x0200
U32,1203,        INT3/UINT3      0x0300
U32,1203,        FLOAT              0x0400
,1204,        TEXT                0x0500
,1204,        INT4/UINT4      0x0600
U32,1205,        OTHER             0x0700
,1206,  Bit #11  <Internal> Data Item is resolved at message time
